SaleId,fecha_hora,Total,TotalRefound,SaleReturned,Sucursal,Fecha
12931,2024-08-31 10:07:55,28,0,False,Servilletas paquete,2024-08-31
12932,2024-08-31 01:31:25,25,0,False,Bolsa de plástico grande,2024-08-31
12933,2024-08-31 07:21:55,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12934,2024-08-31 23:16:20,45,0,False,Vasos desechables 50 pzas,2024-08-31
12935,2024-08-31 09:05:04,40,0,False,Platos desechables 50 pzas,2024-08-31
12936,2024-08-31 03:33:13,45,0,False,Vasos desechables 50 pzas,2024-08-31
12937,2024-08-31 02:51:32,25,0,False,Bolsa de plástico grande,2024-08-31
12938,2024-08-31 13:54:45,49,0,False,Aceite vegetal 1L,2024-08-31
12939,2024-08-31 06:43:08,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12940,2024-08-31 16:11:06,40,0,False,Platos desechables 50 pzas,2024-08-31
12941,2024-08-31 14:07:41,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12942,2024-08-31 07:44:44,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12943,2024-08-31 17:14:01,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12944,2024-08-31 22:52:56,12,0,False,Bolsa de plástico chica,2024-08-31
12945,2024-08-31 08:08:13,18,0,False,Atún en lata,2024-08-31
12946,2024-08-31 16:04:38,12,0,False,Bolsa de plástico chica,2024-08-31
12947,2024-08-31 14:27:15,25,0,False,Bolsa de plástico grande,2024-08-31
12948,2024-08-31 22:56:22,18,0,False,Atún en lata,2024-08-31
12949,2024-08-31 09:17:29,55,0,False,Cubiertos desechables 100 pzas,2024-08-31
12950,2024-09-01 06:38:34,28,0,False,Arroz 1kg,2024-09-01
12951,2024-09-01 00:20:20,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12952,2024-09-01 19:07:13,28,0,False,Servilletas paquete,2024-09-01
12953,2024-09-01 06:32:48,12,0,False,Bolsa de plástico chica,2024-09-01
12954,2024-09-01 07:44:12,25,0,False,Bolsa de plástico grande,2024-09-01
12955,2024-09-01 14:23:57,26,0,False,Azúcar 1kg,2024-09-01
12956,2024-09-01 11:04:50,18,0,False,Atún en lata,2024-09-01
12957,2024-09-01 11:00:14,28,0,False,Arroz 1kg,2024-09-01
12958,2024-09-01 17:57:27,12,0,False,Bolsa de plástico chica,2024-09-01
12959,2024-09-01 00:04:19,10,0,False,Sopa de pasta,2024-09-01
12960,2024-09-01 07:22:46,32,0,False,Frijol 1kg,2024-09-01
12961,2024-09-01 09:18:35,18,0,False,Bolsa de plástico mediana,2024-09-01
12962,2024-09-01 07:17:37,18,0,False,Atún en lata,2024-09-01
12963,2024-09-01 15:50:47,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12964,2024-09-01 06:14:14,18,0,False,Atún en lata,2024-09-01
12965,2024-09-01 09:58:54,32,0,False,Frijol 1kg,2024-09-01
12966,2024-09-01 12:57:04,45,0,False,Vasos desechables 50 pzas,2024-09-01
12967,2024-09-01 11:29:07,18,0,False,Bolsa de plástico mediana,2024-09-01
12968,2024-09-01 17:02:07,26,0,False,Azúcar 1kg,2024-09-01
12969,2024-09-01 15:34:03,45,0,False,Vasos desechables 50 pzas,2024-09-01
12970,2024-09-01 21:30:03,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12971,2024-09-01 07:04:42,25,0,False,Bolsa de plástico grande,2024-09-01
12972,2024-09-01 10:35:33,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12973,2024-09-01 04:36:49,25,0,False,Bolsa de plástico grande,2024-09-01
12974,2024-09-01 07:44:43,40,0,False,Platos desechables 50 pzas,2024-09-01
12975,2024-09-01 05:36:45,14,0,False,Jabón barra,2024-09-01
12976,2024-09-01 22:45:30,28,0,False,Servilletas paquete,2024-09-01
12977,2024-09-01 20:41:37,32,0,False,Frijol 1kg,2024-09-01
12978,2024-09-01 05:28:40,28,0,False,Servilletas paquete,2024-09-01
12979,2024-09-01 00:29:27,14,0,False,Jabón barra,2024-09-01
12980,2024-09-01 23:10:29,10,0,False,Sopa de pasta,2024-09-01
12981,2024-09-01 13:09:40,28,0,False,Arroz 1kg,2024-09-01
12982,2024-09-01 10:05:11,10,0,False,Sopa de pasta,2024-09-01
12983,2024-09-01 15:21:09,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12984,2024-09-01 17:42:10,40,0,False,Platos desechables 50 pzas,2024-09-01
12985,2024-09-01 16:48:23,45,0,False,Vasos desechables 50 pzas,2024-09-01
12986,2024-09-01 13:55:57,26,0,False,Azúcar 1kg,2024-09-01
12987,2024-09-01 01:14:39,14,0,False,Jabón barra,2024-09-01
12988,2024-09-01 13:36:13,25,0,False,Bolsa de plástico grande,2024-09-01
12989,2024-09-01 18:49:35,40,0,False,Platos desechables 50 pzas,2024-09-01
12990,2024-09-01 04:35:29,32,0,False,Frijol 1kg,2024-09-01
12991,2024-09-01 10:53:22,55,0,False,Cubiertos desechables 100 pzas,2024-09-01
12992,2024-09-01 08:12:40,40,0,False,Platos desechables 50 pzas,2024-09-01
12993,2024-09-01 17:44:50,32,0,False,Frijol 1kg,2024-09-01
12994,2024-09-01 10:23:04,28,0,False,Servilletas paquete,2024-09-01
12995,2024-09-01 07:21:05,25,0,False,Bolsa de plástico grande,2024-09-01
12996,2024-09-01 16:07:46,49,0,False,Aceite vegetal 1L,2024-09-01
12997,2024-09-01 00:53:41,28,0,False,Servilletas paquete,2024-09-01
12998,2024-09-01 04:38:19,12,0,False,Bolsa de plástico chica,2024-09-01
12999,2024-09-02 12:22:49,28,0,False,Arroz 1kg,2024-09-02
13000,2024-09-02 15:44:18,49,0,False,Aceite vegetal 1L,2024-09-02
13001,2024-09-02 20:41:11,25,0,False,Bolsa de plástico grande,2024-09-02
13002,2024-09-02 14:31:02,12,0,False,Bolsa de plástico chica,2024-09-02
13003,2024-09-02 03:17:48,55,0,False,Cubiertos desechables 100 pzas,2024-09-02
13004,2024-09-02 00:23:13,10,0,False,Sopa de pasta,2024-09-02
13005,2024-09-02 10:50:43,32,0,False,Frijol 1kg,2024-09-02
13006,2024-09-02 22:52:48,14,0,False,Jabón barra,2024-09-02
13007,2024-09-02 12:58:54,26,0,False,Azúcar 1kg,2024-09-02
13008,2024-09-02 18:28:57,14,0,False,Jabón barra,2024-09-02
13009,2024-09-02 19:37:35,18,0,False,Bolsa de plástico mediana,2024-09-02
13010,2024-09-02 02:12:17,14,0,False,Jabón barra,2024-09-02
13011,2024-09-02 23:19:33,25,0,False,Bolsa de plástico grande,2024-09-02
13012,2024-09-02 01:27:59,26,0,False,Azúcar 1kg,2024-09-02
13013,2024-09-02 14:20:57,45,0,False,Vasos desechables 50 pzas,2024-09-02
13014,2024-09-02 08:34:55,12,0,False,Bolsa de plástico chica,2024-09-02
13015,2024-09-02 10:11:40,26,0,False,Azúcar 1kg,2024-09-02
13016,2024-09-02 02:50:46,25,0,False,Bolsa de plástico grande,2024-09-02
13017,2024-09-02 16:45:59,14,0,False,Jabón barra,2024-09-02
13018,2024-09-02 21:04:04,18,0,False,Atún en lata,2024-09-02
13019,2024-09-02 08:01:33,55,0,False,Cubiertos desechables 100 pzas,2024-09-02
13020,2024-09-02 20:22:05,18,0,False,Bolsa de plástico mediana,2024-09-02
13021,2024-09-02 20:51:04,55,0,False,Cubiertos desechables 100 pzas,2024-09-02
13022,2024-09-02 01:03:51,10,0,False,Sopa de pasta,2024-09-02
13023,2024-09-02 07:42:29,26,0,False,Azúcar 1kg,2024-09-02
13024,2024-09-02 16:50:17,45,0,False,Vasos desechables 50 pzas,2024-09-02
13025,2024-09-02 19:40:23,26,0,False,Azúcar 1kg,2024-09-02
13026,2024-09-02 18:26:16,32,0,False,Frijol 1kg,2024-09-02
13027,2024-09-02 01:35:32,25,0,False,Bolsa de plástico grande,2024-09-02
13028,2024-09-02 19:00:59,18,0,False,Bolsa de plástico mediana,2024-09-02
13029,2024-09-02 13:40:05,49,0,False,Aceite vegetal 1L,2024-09-02
13030,2024-09-02 21:23:47,26,0,False,Azúcar 1kg,2024-09-02
13031,2024-09-02 10:40:23,28,0,False,Arroz 1kg,2024-09-02
13032,2024-09-02 21:35:00,18,0,False,Bolsa de plástico mediana,2024-09-02
13033,2024-09-02 23:23:27,45,0,False,Vasos desechables 50 pzas,2024-09-02
13034,2024-09-02 02:06:50,25,0,False,Bolsa de plástico grande,2024-09-02
13035,2024-09-02 04:20:55,28,0,False,Arroz 1kg,2024-09-02
13036,2024-09-02 12:32:36,28,0,False,Arroz 1kg,2024-09-02
13037,2024-09-02 07:10:52,12,0,False,Bolsa de plástico chica,2024-09-02
13038,2024-09-02 15:29:57,28,0,False,Servilletas paquete,2024-09-02
13039,2024-09-03 07:27:16,32,0,False,Frijol 1kg,2024-09-03
13040,2024-09-03 16:52:20,26,0,False,Azúcar 1kg,2024-09-03
13041,2024-09-03 18:38:45,25,0,False,Bolsa de plástico grande,2024-09-03
13042,2024-09-03 08:47:30,28,0,False,Servilletas paquete,2024-09-03
13043,2024-09-03 09:07:13,12,0,False,Bolsa de plástico chica,2024-09-03
13044,2024-09-03 22:28:20,26,0,False,Azúcar 1kg,2024-09-03
13045,2024-09-03 18:23:52,49,0,False,Aceite vegetal 1L,2024-09-03
13046,2024-09-03 06:32:09,26,0,False,Azúcar 1kg,2024-09-03
13047,2024-09-03 15:11:58,26,0,False,Azúcar 1kg,2024-09-03
13048,2024-09-03 20:37:08,18,0,False,Atún en lata,2024-09-03
13049,2024-09-03 10:09:00,25,0,False,Bolsa de plástico grande,2024-09-03
13050,2024-09-03 18:59:40,55,0,False,Cubiertos desechables 100 pzas,2024-09-03
13051,2024-09-03 18:13:02,40,0,False,Platos desechables 50 pzas,2024-09-03
13052,2024-09-03 20:15:25,45,0,False,Vasos desechables 50 pzas,2024-09-03
13053,2024-09-03 15:20:21,28,0,False,Servilletas paquete,2024-09-03
13054,2024-09-03 06:20:53,49,0,False,Aceite vegetal 1L,2024-09-03
13055,2024-09-03 01:40:24,55,0,False,Cubiertos desechables 100 pzas,2024-09-03
13056,2024-09-03 01:34:01,40,0,False,Platos desechables 50 pzas,2024-09-03
13057,2024-09-03 17:45:49,18,0,False,Atún en lata,2024-09-03
13058,2024-09-03 22:22:51,45,0,False,Vasos desechables 50 pzas,2024-09-03
13059,2024-09-03 07:42:16,49,0,False,Aceite vegetal 1L,2024-09-03
13060,2024-09-03 23:40:42,40,0,False,Platos desechables 50 pzas,2024-09-03
13061,2024-09-03 10:02:05,28,0,False,Servilletas paquete,2024-09-03
13062,2024-09-03 02:49:49,12,0,False,Bolsa de plástico chica,2024-09-03
13063,2024-09-03 10:48:28,55,0,False,Cubiertos desechables 100 pzas,2024-09-03
13064,2024-09-03 03:23:16,18,0,False,Bolsa de plástico mediana,2024-09-03
13065,2024-09-03 04:07:25,25,0,False,Bolsa de plástico grande,2024-09-03
13066,2024-09-03 01:33:59,28,0,False,Servilletas paquete,2024-09-03
13067,2024-09-03 11:54:55,45,0,False,Vasos desechables 50 pzas,2024-09-03
13068,2024-09-03 16:41:33,18,0,False,Atún en lata,2024-09-03
13069,2024-09-03 17:09:31,28,0,False,Arroz 1kg,2024-09-03
13070,2024-09-03 21:39:21,49,0,False,Aceite vegetal 1L,2024-09-03
13071,2024-09-03 10:59:43,28,0,False,Arroz 1kg,2024-09-03
13072,2024-09-03 21:21:14,18,0,False,Bolsa de plástico mediana,2024-09-03
13073,2024-09-03 05:34:17,18,0,False,Atún en lata,2024-09-03
13074,2024-09-03 10:23:33,26,0,False,Azúcar 1kg,2024-09-03
13075,2024-09-03 18:42:42,10,0,False,Sopa de pasta,2024-09-03
13076,2024-09-03 20:59:58,14,0,False,Jabón barra,2024-09-03
13077,2024-09-03 20:17:51,28,0,False,Arroz 1kg,2024-09-03
13078,2024-09-03 01:20:49,25,0,False,Bolsa de plástico grande,2024-09-03
13079,2024-09-04 01:53:25,12,0,False,Bolsa de plástico chica,2024-09-04
13080,2024-09-04 09:43:33,18,0,False,Atún en lata,2024-09-04
13081,2024-09-04 14:42:41,14,0,False,Jabón barra,2024-09-04
13082,2024-09-04 10:02:11,49,0,False,Aceite vegetal 1L,2024-09-04
13083,2024-09-04 18:15:56,55,0,False,Cubiertos desechables 100 pzas,2024-09-04
13084,2024-09-04 01:10:41,12,0,False,Bolsa de plástico chica,2024-09-04
13085,2024-09-04 07:40:36,10,0,False,Sopa de pasta,2024-09-04
13086,2024-09-04 22:10:56,45,0,False,Vasos desechables 50 pzas,2024-09-04
13087,2024-09-04 02:09:00,26,0,False,Azúcar 1kg,2024-09-04
13088,2024-09-04 07:02:05,45,0,False,Vasos desechables 50 pzas,2024-09-04
13089,2024-09-04 00:50:50,25,0,False,Bolsa de plástico grande,2024-09-04
13090,2024-09-04 16:49:40,18,0,False,Bolsa de plástico mediana,2024-09-04
13091,2024-09-04 03:05:55,49,0,False,Aceite vegetal 1L,2024-09-04
13092,2024-09-04 09:35:46,45,0,False,Vasos desechables 50 pzas,2024-09-04
13093,2024-09-04 14:22:13,12,0,False,Bolsa de plástico chica,2024-09-04
13094,2024-09-04 18:08:05,12,0,False,Bolsa de plástico chica,2024-09-04
13095,2024-09-04 18:26:57,18,0,False,Bolsa de plástico mediana,2024-09-04
13096,2024-09-04 07:58:17,49,0,False,Aceite vegetal 1L,2024-09-04
13097,2024-09-04 07:27:53,25,0,False,Bolsa de plástico grande,2024-09-04
13098,2024-09-04 08:15:00,26,0,False,Azúcar 1kg,2024-09-04
13099,2024-09-04 04:38:28,12,0,False,Bolsa de plástico chica,2024-09-04
13100,2024-09-04 05:52:49,18,0,False,Bolsa de plástico mediana,2024-09-04
13101,2024-09-04 11:38:59,45,0,False,Vasos desechables 50 pzas,2024-09-04
13102,2024-09-04 20:57:24,14,0,False,Jabón barra,2024-09-04
13103,2024-09-04 05:39:03,14,0,False,Jabón barra,2024-09-04
13104,2024-09-04 09:46:40,28,0,False,Arroz 1kg,2024-09-04
13105,2024-09-04 05:02:43,49,0,False,Aceite vegetal 1L,2024-09-04
13106,2024-09-04 03:57:48,26,0,False,Azúcar 1kg,2024-09-04
13107,2024-09-04 00:27:41,49,0,False,Aceite vegetal 1L,2024-09-04
13108,2024-09-04 19:18:55,18,0,False,Bolsa de plástico mediana,2024-09-04
13109,2024-09-04 17:37:14,45,0,False,Vasos desechables 50 pzas,2024-09-04
13110,2024-09-04 07:11:30,40,0,False,Platos desechables 50 pzas,2024-09-04
13111,2024-09-04 23:56:36,55,0,False,Cubiertos desechables 100 pzas,2024-09-04
13112,2024-09-04 19:11:30,25,0,False,Bolsa de plástico grande,2024-09-04
13113,2024-09-04 09:28:26,32,0,False,Frijol 1kg,2024-09-04
13114,2024-09-04 13:51:12,14,0,False,Jabón barra,2024-09-04
13115,2024-09-04 07:10:35,49,0,False,Aceite vegetal 1L,2024-09-04
13116,2024-09-04 11:33:46,12,0,False,Bolsa de plástico chica,2024-09-04
13117,2024-09-04 03:02:54,55,0,False,Cubiertos desechables 100 pzas,2024-09-04
13118,2024-09-04 00:16:53,26,0,False,Azúcar 1kg,2024-09-04
13119,2024-09-05 23:08:42,14,0,False,Jabón barra,2024-09-05
13120,2024-09-05 17:32:35,10,0,False,Sopa de pasta,2024-09-05
13121,2024-09-05 15:56:11,28,0,False,Servilletas paquete,2024-09-05
13122,2024-09-05 02:39:03,14,0,False,Jabón barra,2024-09-05
13123,2024-09-05 19:53:15,18,0,False,Bolsa de plástico mediana,2024-09-05
13124,2024-09-05 10:26:48,25,0,False,Bolsa de plástico grande,2024-09-05
13125,2024-09-05 20:35:04,18,0,False,Atún en lata,2024-09-05
13126,2024-09-05 17:45:39,10,0,False,Sopa de pasta,2024-09-05
13127,2024-09-05 18:18:32,14,0,False,Jabón barra,2024-09-05
13128,2024-09-05 03:21:23,28,0,False,Arroz 1kg,2024-09-05
13129,2024-09-05 08:56:27,26,0,False,Azúcar 1kg,2024-09-05
13130,2024-09-05 05:06:54,18,0,False,Atún en lata,2024-09-05
13131,2024-09-05 03:09:19,28,0,False,Arroz 1kg,2024-09-05
13132,2024-09-05 21:14:13,55,0,False,Cubiertos desechables 100 pzas,2024-09-05
13133,2024-09-05 04:07:59,14,0,False,Jabón barra,2024-09-05
13134,2024-09-05 13:23:06,28,0,False,Arroz 1kg,2024-09-05
13135,2024-09-05 01:28:40,10,0,False,Sopa de pasta,2024-09-05
13136,2024-09-05 16:29:44,25,0,False,Bolsa de plástico grande,2024-09-05
13137,2024-09-05 01:46:24,45,0,False,Vasos desechables 50 pzas,2024-09-05
13138,2024-09-05 21:58:31,12,0,False,Bolsa de plástico chica,2024-09-05
13139,2024-09-05 20:54:27,40,0,False,Platos desechables 50 pzas,2024-09-05
13140,2024-09-05 01:29:26,12,0,False,Bolsa de plástico chica,2024-09-05
13141,2024-09-05 18:59:07,32,0,False,Frijol 1kg,2024-09-05
13142,2024-09-05 00:27:37,28,0,False,Servilletas paquete,2024-09-05
13143,2024-09-05 06:44:22,28,0,False,Servilletas paquete,2024-09-05
13144,2024-09-05 07:30:14,14,0,False,Jabón barra,2024-09-05
13145,2024-09-05 23:39:48,12,0,False,Bolsa de plástico chica,2024-09-05
13146,2024-09-05 18:46:04,28,0,False,Servilletas paquete,2024-09-05
13147,2024-09-05 22:26:28,25,0,False,Bolsa de plástico grande,2024-09-05
13148,2024-09-05 21:10:31,55,0,False,Cubiertos desechables 100 pzas,2024-09-05
13149,2024-09-05 00:07:34,32,0,False,Frijol 1kg,2024-09-05
13150,2024-09-05 03:31:13,55,0,False,Cubiertos desechables 100 pzas,2024-09-05
13151,2024-09-05 03:53:13,14,0,False,Jabón barra,2024-09-05
13152,2024-09-05 05:56:37,18,0,False,Atún en lata,2024-09-05
13153,2024-09-05 18:37:31,18,0,False,Bolsa de plástico mediana,2024-09-05
13154,2024-09-05 15:03:11,32,0,False,Frijol 1kg,2024-09-05
13155,2024-09-05 03:52:02,18,0,False,Atún en lata,2024-09-05
13156,2024-09-05 11:14:58,40,0,False,Platos desechables 50 pzas,2024-09-05
13157,2024-09-05 04:04:48,28,0,False,Arroz 1kg,2024-09-05
13158,2024-09-05 12:03:39,55,55,True,Cubiertos desechables 100 pzas,2024-09-05
13159,2024-09-06 01:15:15,45,0,False,Vasos desechables 50 pzas,2024-09-06
13160,2024-09-06 17:06:36,25,0,False,Bolsa de plástico grande,2024-09-06
13161,2024-09-06 05:02:29,28,0,False,Arroz 1kg,2024-09-06
13162,2024-09-06 07:42:40,26,0,False,Azúcar 1kg,2024-09-06
13163,2024-09-06 06:40:11,18,0,False,Bolsa de plástico mediana,2024-09-06
13164,2024-09-06 20:57:16,32,0,False,Frijol 1kg,2024-09-06
13165,2024-09-06 11:40:25,14,0,False,Jabón barra,2024-09-06
13166,2024-09-06 11:17:23,10,0,False,Sopa de pasta,2024-09-06
13167,2024-09-06 23:03:07,14,0,False,Jabón barra,2024-09-06
13168,2024-09-06 11:30:13,28,0,False,Servilletas paquete,2024-09-06
13169,2024-09-06 14:21:50,32,0,False,Frijol 1kg,2024-09-06
13170,2024-09-06 06:29:37,10,0,False,Sopa de pasta,2024-09-06
13171,2024-09-06 23:52:58,18,0,False,Atún en lata,2024-09-06
13172,2024-09-06 12:57:49,12,0,False,Bolsa de plástico chica,2024-09-06
13173,2024-09-06 08:40:00,18,0,False,Bolsa de plástico mediana,2024-09-06
13174,2024-09-06 21:50:53,45,0,False,Vasos desechables 50 pzas,2024-09-06
13175,2024-09-06 12:54:19,18,0,False,Atún en lata,2024-09-06
13176,2024-09-06 08:29:50,49,0,False,Aceite vegetal 1L,2024-09-06
13177,2024-09-06 03:41:03,40,0,False,Platos desechables 50 pzas,2024-09-06
13178,2024-09-06 11:14:03,55,0,False,Cubiertos desechables 100 pzas,2024-09-06
13179,2024-09-06 12:21:29,26,0,False,Azúcar 1kg,2024-09-06
13180,2024-09-06 19:24:01,40,0,False,Platos desechables 50 pzas,2024-09-06
13181,2024-09-06 05:06:48,12,0,False,Bolsa de plástico chica,2024-09-06
13182,2024-09-06 16:01:29,28,0,False,Arroz 1kg,2024-09-06
13183,2024-09-06 21:16:52,26,0,False,Azúcar 1kg,2024-09-06
13184,2024-09-06 19:28:57,40,0,False,Platos desechables 50 pzas,2024-09-06
13185,2024-09-06 21:25:04,25,0,False,Bolsa de plástico grande,2024-09-06
13186,2024-09-06 05:50:16,40,0,False,Platos desechables 50 pzas,2024-09-06
13187,2024-09-06 07:13:02,12,0,False,Bolsa de plástico chica,2024-09-06
13188,2024-09-06 12:30:59,10,0,False,Sopa de pasta,2024-09-06
13189,2024-09-06 13:40:04,45,0,False,Vasos desechables 50 pzas,2024-09-06
13190,2024-09-06 16:22:32,32,0,False,Frijol 1kg,2024-09-06
13191,2024-09-06 00:11:14,40,0,False,Platos desechables 50 pzas,2024-09-06
13192,2024-09-06 18:21:50,18,0,False,Bolsa de plástico mediana,2024-09-06
13193,2024-09-06 01:56:28,25,0,False,Bolsa de plástico grande,2024-09-06
13194,2024-09-06 16:54:54,28,0,False,Servilletas paquete,2024-09-06
13195,2024-09-06 03:29:28,14,0,False,Jabón barra,2024-09-06
13196,2024-09-06 08:40:16,26,0,False,Azúcar 1kg,2024-09-06
13197,2024-09-06 10:53:51,12,0,False,Bolsa de plástico chica,2024-09-06
13198,2024-09-06 09:36:16,14,0,False,Jabón barra,2024-09-06
13199,2024-09-07 04:46:02,32,0,False,Frijol 1kg,2024-09-07
13200,2024-09-07 12:03:55,18,0,False,Atún en lata,2024-09-07
13201,2024-09-07 02:26:18,18,0,False,Atún en lata,2024-09-07
13202,2024-09-07 08:56:44,40,0,False,Platos desechables 50 pzas,2024-09-07
13203,2024-09-07 16:28:33,49,0,False,Aceite vegetal 1L,2024-09-07
13204,2024-09-07 09:37:41,18,0,False,Bolsa de plástico mediana,2024-09-07
13205,2024-09-07 06:37:25,12,0,False,Bolsa de plástico chica,2024-09-07
13206,2024-09-07 22:47:07,10,0,False,Sopa de pasta,2024-09-07
13207,2024-09-07 15:37:46,18,0,False,Bolsa de plástico mediana,2024-09-07
13208,2024-09-07 19:14:17,10,0,False,Sopa de pasta,2024-09-07
13209,2024-09-07 16:38:53,40,0,False,Platos desechables 50 pzas,2024-09-07
13210,2024-09-07 18:28:55,28,0,False,Arroz 1kg,2024-09-07
13211,2024-09-07 20:31:00,32,0,False,Frijol 1kg,2024-09-07
13212,2024-09-07 10:12:22,14,0,False,Jabón barra,2024-09-07
13213,2024-09-07 22:22:41,12,0,False,Bolsa de plástico chica,2024-09-07
13214,2024-09-07 17:31:38,32,0,False,Frijol 1kg,2024-09-07
13215,2024-09-07 21:25:32,10,0,False,Sopa de pasta,2024-09-07
13216,2024-09-07 09:27:17,25,0,False,Bolsa de plástico grande,2024-09-07
13217,2024-09-07 02:45:34,12,12,True,Bolsa de plástico chica,2024-09-07
13218,2024-09-07 04:16:52,28,0,False,Arroz 1kg,2024-09-07
13219,2024-09-07 07:31:19,45,0,False,Vasos desechables 50 pzas,2024-09-07
13220,2024-09-07 08:08:20,12,0,False,Bolsa de plástico chica,2024-09-07
13221,2024-09-07 10:05:05,25,0,False,Bolsa de plástico grande,2024-09-07
13222,2024-09-07 05:10:27,18,0,False,Atún en lata,2024-09-07
13223,2024-09-07 20:18:11,25,0,False,Bolsa de plástico grande,2024-09-07
13224,2024-09-07 12:17:04,10,0,False,Sopa de pasta,2024-09-07
13225,2024-09-07 00:56:11,45,0,False,Vasos desechables 50 pzas,2024-09-07
13226,2024-09-07 08:16:30,18,0,False,Atún en lata,2024-09-07
13227,2024-09-07 02:50:25,32,0,False,Frijol 1kg,2024-09-07
13228,2024-09-07 19:28:33,55,0,False,Cubiertos desechables 100 pzas,2024-09-07
13229,2024-09-07 17:30:45,32,0,False,Frijol 1kg,2024-09-07
13230,2024-09-07 02:42:17,14,0,False,Jabón barra,2024-09-07
13231,2024-09-07 16:05:21,18,0,False,Bolsa de plástico mediana,2024-09-07
13232,2024-09-07 14:46:00,49,0,False,Aceite vegetal 1L,2024-09-07
13233,2024-09-07 02:52:22,26,0,False,Azúcar 1kg,2024-09-07
13234,2024-09-07 13:44:21,25,0,False,Bolsa de plástico grande,2024-09-07
13235,2024-09-07 04:51:18,49,0,False,Aceite vegetal 1L,2024-09-07
13236,2024-09-07 15:39:25,45,0,False,Vasos desechables 50 pzas,2024-09-07
13237,2024-09-07 14:16:19,28,0,False,Arroz 1kg,2024-09-07
13238,2024-09-07 17:27:28,14,0,False,Jabón barra,2024-09-07
13239,2024-09-07 04:47:53,18,0,False,Bolsa de plástico mediana,2024-09-07
13240,2024-09-07 16:29:13,14,0,False,Jabón barra,2024-09-07
13241,2024-09-07 15:20:20,10,0,False,Sopa de pasta,2024-09-07
13242,2024-09-07 00:48:04,14,0,False,Jabón barra,2024-09-07
13243,2024-09-07 01:51:44,55,0,False,Cubiertos desechables 100 pzas,2024-09-07
13244,2024-09-07 14:40:13,40,0,False,Platos desechables 50 pzas,2024-09-07
13245,2024-09-07 05:57:18,12,0,False,Bolsa de plástico chica,2024-09-07
13246,2024-09-07 21:59:52,26,0,False,Azúcar 1kg,2024-09-07
13247,2024-09-08 03:15:20,18,0,False,Atún en lata,2024-09-08
13248,2024-09-08 16:06:05,18,0,False,Bolsa de plástico mediana,2024-09-08
13249,2024-09-08 15:26:54,26,0,False,Azúcar 1kg,2024-09-08
13250,2024-09-08 16:02:53,28,0,False,Servilletas paquete,2024-09-08
13251,2024-09-08 09:17:47,55,0,False,Cubiertos desechables 100 pzas,2024-09-08
13252,2024-09-08 07:49:24,49,0,False,Aceite vegetal 1L,2024-09-08
13253,2024-09-08 17:09:00,18,0,False,Atún en lata,2024-09-08
13254,2024-09-08 08:27:15,26,0,False,Azúcar 1kg,2024-09-08
13255,2024-09-08 19:07:33,40,0,False,Platos desechables 50 pzas,2024-09-08
13256,2024-09-08 18:56:50,45,0,False,Vasos desechables 50 pzas,2024-09-08
13257,2024-09-08 20:35:32,14,0,False,Jabón barra,2024-09-08
13258,2024-09-08 06:34:28,14,0,False,Jabón barra,2024-09-08
13259,2024-09-08 09:20:49,14,0,False,Jabón barra,2024-09-08
13260,2024-09-08 06:11:54,28,0,False,Arroz 1kg,2024-09-08
13261,2024-09-08 07:02:13,28,0,False,Arroz 1kg,2024-09-08
13262,2024-09-08 07:38:25,14,0,False,Jabón barra,2024-09-08
13263,2024-09-08 10:18:59,18,0,False,Atún en lata,2024-09-08
13264,2024-09-08 09:33:26,55,0,False,Cubiertos desechables 100 pzas,2024-09-08
13265,2024-09-08 15:19:23,12,0,False,Bolsa de plástico chica,2024-09-08
13266,2024-09-08 11:54:09,28,0,False,Arroz 1kg,2024-09-08
13267,2024-09-08 10:10:48,45,0,False,Vasos desechables 50 pzas,2024-09-08
13268,2024-09-08 07:23:30,32,0,False,Frijol 1kg,2024-09-08
13269,2024-09-08 06:11:10,18,0,False,Atún en lata,2024-09-08
13270,2024-09-08 21:42:09,32,0,False,Frijol 1kg,2024-09-08
13271,2024-09-08 19:00:57,28,0,False,Arroz 1kg,2024-09-08
13272,2024-09-08 06:45:33,32,0,False,Frijol 1kg,2024-09-08
13273,2024-09-08 07:35:06,25,0,False,Bolsa de plástico grande,2024-09-08
13274,2024-09-08 09:04:36,18,0,False,Bolsa de plástico mediana,2024-09-08
13275,2024-09-08 06:18:53,28,0,False,Arroz 1kg,2024-09-08
13276,2024-09-08 17:00:30,28,0,False,Arroz 1kg,2024-09-08
13277,2024-09-08 14:44:03,49,0,False,Aceite vegetal 1L,2024-09-08
13278,2024-09-08 17:26:20,26,0,False,Azúcar 1kg,2024-09-08
13279,2024-09-08 14:31:06,28,0,False,Arroz 1kg,2024-09-08
